sale_id, customer_id, sale_date, store_id, total_amount, discount_amount, payment_method
3069, 5177, 2022-10-16, 4, 473.27, 31.44, PayPal
3070, 9469, 2024-09-12, 4, 103.36, 47.09, PayPal
3071, 4857, 2023-02-20, 10, 86.33, 24.41, Credit Card
3072, 3207, 2023-03-10, 6, 461.16, 11.64, Credit Card
3073, 467, 2024-04-19, 8, 104.63, 38.83, Debit Card
3074, 6832, 2024-07-03, 5, 212.1, 33.85, PayPal
3075, 3262, 2023-12-12, 10, 159.07, 37.2, Credit Card
3076, 9591, 2022-11-10, 6, 277.2, 7.9, PayPal
3077, 1456, 2023-03-13, 10, 448.49, 0.61, Credit Card
3078, 8676, 2023-01-26, 10, 28.13, 30.38, Cash
3079, 3113, 2023-06-04, 4, 199.17, 8.49, PayPal
3080, 8734, 2024-04-05, 6, 369.09, 37.38, Cash
3081, 6851, 2024-08-20, 3, 147.92, 36.58, Debit Card
3082, 2001, 2022-09-25, 4, 371.67, 0.38, Credit Card
3083, 3060, 2023-04-13, 4, 387.39, 12.32, Credit Card
3084, 2665, 2023-05-03, 9, 76.26, 40.77, Credit Card
3085, 8423, 2023-08-11, 9, 216.46, 37.12, Debit Card
3086, 8177, 2024-07-13, 4, 277.2, 25.33, PayPal
3087, 483, 2023-03-02, 2, 244.45, 0.43, Credit Card
3088, 2727, 2023-08-31, 8, 141.73, 17.19, Debit Card
3089, 6413, 2023-09-04, 4, 45.42, 46.46, Debit Card
3090, 592, 2023-12-24, 3, 484.95, 31.48, Debit Card
3091, 4784, 2024-01-16, 10, 94.05, 41.7, Debit Card
3092, 8803, 2023-03-23, 1, 278.73, 40.02, PayPal
3093, 7810, 2024-05-21, 2, 56.35, 37.23, Credit Card
3094, 624, 2022-10-01, 10, 96.77, 7.98, Credit Card
3095, 2767, 2022-09-25, 2, 349.61, 10.73, Debit Card
3096, 7715, 2022-11-18, 10, 105.66, 15.14, Cash
3097, 1908, 2023-09-04, 4, 280.78, 17.25, Cash
3098, 8154, 2022-12-03, 1, 370.06, 46.53, Cash
3099, 9653, 2022-10-17, 1, 103.92, 7.74, PayPal
3100, 9613, 2023-01-07, 1, 264.71, 22.77, PayPal
3101, 9836, 2024-02-22, 10, 44.13, 47.78, Cash
3102, 368, 2023-11-14, 9, 250.42, 24.53, Debit Card
3103, 8709, 2024-09-11, 8, 131.54, 3.19, Credit Card
3104, 7428, 2022-12-05, 5, 274.16, 47.43, Cash
3105, 6441, 2024-02-28, 10, 24.67, 20.13, Credit Card
3106, 2104, 2023-08-23, 8, 187.76, 33.8, PayPal
3107, 5436, 2023-01-27, 6, 462.03, 9.68, Credit Card
3108, 5988, 2023-10-14, 5, 105.38, 26.77, Debit Card
3109, 4785, 2024-08-02, 7, 116.17, 37.23, Credit Card
3110, 6905, 2023-10-24, 5, 71.68, 27.77, Cash
3111, 2938, 2022-10-06, 5, 29.74, 48.17, Debit Card
3112, 1904, 2023-09-01, 3, 368.73, 25.4, Debit Card
3113, 8899, 2024-03-13, 7, 482.1, 37.17, Debit Card
3114, 4804, 2023-03-23, 7, 208.02, 41.91, Cash
3115, 868, 2022-11-17, 2, 193.47, 29.76, Debit Card
3116, 1205, 2023-06-12, 6, 434.85, 15.15, Credit Card
3117, 7750, 2024-03-06, 2, 360.33, 2.8, Cash
3118, 4818, 2023-06-24, 8, 196.96, 47.49, Cash
3119, 3451, 2023-03-24, 9, 275.62, 27.71, PayPal
3120, 6420, 2023-04-30, 10, 474.9, 48.65, Cash
3121, 5736, 2022-10-15, 5, 213.75, 33.91, Credit Card
3122, 776, 2024-08-03, 5, 488.85, 22.1, PayPal
3123, 6021, 2023-05-14, 6, 363.8, 1.85, Cash
3124, 9802, 2024-08-11, 3, 438.27, 41.27, Cash
3125, 2350, 2023-05-17, 4, 431.77, 22.65, Cash
3126, 2323, 2023-07-23, 9, 33.93, 33.04, Debit Card
3127, 7809, 2024-04-16, 9, 280.44, 48.96, PayPal
3128, 8922, 2024-02-03, 7, 264.41, 3.12, Debit Card
3129, 6952, 2022-12-11, 7, 289.55, 31.19, PayPal
3130, 2507, 2024-03-02, 7, 455.89, 44.39, Debit Card
3131, 6059, 2023-06-08, 6, 405.07, 49.75, PayPal
3132, 1311, 2023-06-18, 6, 118.71, 47.49, Credit Card
3133, 3548, 2022-12-30, 3, 203.81, 30.85, Cash
3134, 8301, 2024-04-25, 2, 292.87, 19.98, Credit Card
3135, 23, 2023-03-22, 8, 250.94, 5.26, PayPal
3136, 9894, 2022-12-04, 1, 176.55, 6.32, Credit Card
3137, 4580, 2024-09-12, 8, 36.31, 16.62, Debit Card
3138, 1379, 2023-09-14, 3, 171.31, 27.39, Credit Card
3139, 1081, 2023-10-01, 8, 159.21, 48.06, Cash
3140, 962, 2023-07-21, 7, 254.94, 17.92, Credit Card
3141, 9212, 2024-02-03, 9, 49.28, 4.08, PayPal
3142, 4711, 2023-12-17, 4, 204.8, 18.99, Cash
3143, 495, 2023-01-24, 2, 120.33, 6.24, Credit Card
3144, 1658, 2023-11-13, 2, 246.82, 8.12, Cash
3145, 8424, 2024-09-11, 6, 470.28, 15.18, Cash
3146, 3181, 2023-06-28, 2, 260.03, 10.63, Cash
3147, 2575, 2023-12-13, 4, 277.3, 37.54, Credit Card
3148, 1404, 2022-11-02, 2, 264.61, 0.01, PayPal
3149, 5618, 2024-06-14, 10, 340.12, 18.02, Cash
3150, 3044, 2023-07-19, 6, 267.89, 41.57, Cash
3151, 7958, 2024-02-05, 4, 451.25, 29.97, PayPal
3152, 502, 2023-02-14, 2, 418.6, 14.59, Debit Card
3153, 38, 2023-07-22, 8, 359.74, 10.25, Debit Card
3154, 5126, 2022-12-19, 3, 272.04, 36.58, Cash
3155, 6043, 2022-09-29, 2, 174.56, 6.17, Debit Card
3156, 7593, 2023-03-27, 3, 403.16, 32.03, PayPal
3157, 1795, 2023-07-18, 7, 359.72, 37.43, PayPal
3158, 6847, 2023-12-25, 7, 324.52, 38.91, Credit Card
3159, 6667, 2024-06-24, 2, 383.15, 25.9, Credit Card
3160, 4164, 2024-09-02, 6, 91.59, 41.08, PayPal
3161, 9834, 2024-02-06, 3, 216.26, 6.09, Debit Card
3162, 3613, 2024-08-07, 2, 227.94, 11.73, Debit Card
3163, 8739, 2023-05-13, 2, 237.63, 15.74, Debit Card
3164, 5603, 2023-05-15, 6, 314.98, 35.91, Cash
3165, 7789, 2023-09-29, 1, 310.02, 45.15, Debit Card
3166, 9188, 2024-03-11, 2, 160.17, 26.41, Cash
3167, 2042, 2024-08-03, 7, 380.79, 2.97, Cash
3168, 3429, 2023-12-19, 6, 117.18, 49.76, Cash
3169, 4284, 2022-10-21, 7, 403.3, 20.92, Cash
3170, 9944, 2023-10-08, 10, 306.2, 5.54, Cash
3171, 6112, 2024-02-19, 3, 322.23, 6.91, Credit Card
3172, 2166, 2022-09-24, 3, 148.35, 5.3, Debit Card
3173, 6095, 2023-01-06, 5, 356.62, 49.57, PayPal
3174, 5741, 2023-04-13, 2, 197.33, 49.17, Credit Card
3175, 5214, 2024-09-13, 10, 372.54, 39.72, Credit Card
3176, 2112, 2024-02-05, 6, 389.38, 42.84, Debit Card
3177, 6478, 2022-11-09, 8, 314.85, 6.53, Debit Card
3178, 2566, 2023-06-26, 9, 159.79, 31.59, Debit Card
3179, 6837, 2024-08-08, 2, 282.64, 47.24, PayPal
3180, 9244, 2024-06-03, 3, 213.06, 27.23, Cash
3181, 9355, 2024-05-03, 7, 435.7, 49.01, Debit Card
3182, 1766, 2024-03-13, 3, 124.85, 46.68, PayPal
3183, 3545, 2023-04-02, 5, 402.76, 19.11, Debit Card
3184, 4602, 2024-02-08, 1, 227.38, 20.79, Cash
3185, 1097, 2024-03-08, 1, 213.23, 49.04, Debit Card
3186, 5989, 2023-07-01, 1, 146.4, 12.95, PayPal
3187, 5163, 2022-10-13, 9, 402.37, 2.09, PayPal
3188, 3729, 2023-07-19, 8, 176.49, 11.68, Cash
3189, 9690, 2023-11-27, 1, 186.41, 9.56, Cash
3190, 67, 2024-01-24, 2, 243.42, 28.91, PayPal
3191, 63, 2022-11-05, 8, 263.35, 17.78, Debit Card
3192, 3647, 2023-10-12, 5, 481.27, 20.85, Debit Card
3193, 5235, 2023-11-22, 4, 208.09, 6.3, Debit Card
3194, 6490, 2024-07-12, 4, 99.38, 34.43, Cash
3195, 6407, 2023-03-29, 10, 405.69, 8.61, Cash
3196, 2049, 2024-05-04, 7, 143.99, 12.38, Cash
3197, 7242, 2023-04-14, 9, 87.42, 16.2, Debit Card
3198, 5259, 2023-09-04, 8, 382.7, 46.49, Credit Card
3199, 30, 2023-08-08, 2, 357.25, 18.1, PayPal
3200, 8145, 2023-09-09, 4, 118.27, 47.49, Credit Card
3201, 1000, 2023-12-06, 7, 160.89, 24.92, Cash
3202, 4165, 2023-04-15, 4, 487.05, 42.04, Cash
3203, 2163, 2023-03-20, 8, 58.2, 48.24, Cash
3204, 4670, 2024-06-18, 3, 236.79, 12.28, Credit Card
3205, 821, 2023-02-27, 10, 226.06, 0.11, Credit Card
3206, 860, 2022-09-23, 3, 82.61, 29.99, PayPal
3207, 9759, 2024-06-02, 3, 437.46, 46.66, Credit Card
3208, 9226, 2023-05-30, 6, 190.68, 26.74, Debit Card
3209, 1684, 2023-12-05, 6, 297.1, 40.51, Debit Card
3210, 8501, 2023-09-07, 8, 433.31, 32.29, PayPal
3211, 4395, 2023-10-17, 10, 160.45, 27.7, PayPal
3212, 4591, 2023-10-17, 2, 153.89, 18.1, Cash
3213, 4047, 2023-03-28, 1, 72.65, 5.92, Cash
3214, 8646, 2023-09-02, 7, 461.94, 35.51, Debit Card
3215, 1186, 2022-12-20, 8, 375.93, 32.69, Cash
3216, 2624, 2024-07-02, 1, 456.73, 38.91, PayPal
3217, 7219, 2023-05-23, 1, 71.95, 48.44, Credit Card
3218, 5136, 2023-09-21, 10, 488.12, 18.21, Cash
3219, 1574, 2023-08-26, 3, 266.26, 19.9, Credit Card
3220, 1376, 2022-10-16, 6, 354.06, 22.16, PayPal
3221, 7519, 2023-12-16, 6, 141.56, 37.79, PayPal
3222, 2117, 2023-08-02, 4, 288.88, 27.71, Cash
3223, 1684, 2023-12-01, 6, 236.58, 43.35, Credit Card
3224, 9022, 2022-09-26, 3, 312.39, 20.6, Debit Card
3225, 2649, 2024-06-06, 10, 443.8, 26.15, PayPal
3226, 5615, 2024-02-27, 3, 108.3, 17.86, Debit Card
3227, 1971, 2022-12-04, 10, 347.24, 21.47, Debit Card
3228, 1046, 2024-08-16, 10, 259.59, 43.74, Credit Card
3229, 7849, 2022-11-06, 9, 326.25, 25.44, Credit Card
3230, 5360, 2023-01-30, 8, 261.27, 26.03, PayPal
3231, 4823, 2024-07-01, 6, 116.61, 27.77, Cash
3232, 8320, 2023-03-20, 2, 489.89, 28.21, Debit Card
3233, 1390, 2023-05-24, 8, 494.4, 28.67, Debit Card
3234, 104, 2024-06-18, 7, 209.05, 47.64, PayPal
3235, 2394, 2022-10-24, 2, 271.64, 32.81, Cash
3236, 4802, 2023-11-03, 9, 172.44, 35.42, PayPal
3237, 718, 2023-10-07, 4, 127.1, 44.33, Debit Card
3238, 3599, 2024-07-17, 10, 410.21, 11.19, PayPal
3239, 6475, 2022-09-30, 1, 293.99, 15.47, PayPal
3240, 5467, 2024-06-18, 6, 331.95, 40.12, PayPal
3241, 4702, 2023-03-29, 9, 148.99, 34.66, Credit Card
3242, 1304, 2024-02-12, 7, 346.44, 14.2, Cash
3243, 3554, 2024-01-13, 5, 376.11, 20.48, PayPal
3244, 8464, 2023-03-14, 3, 365.6, 6.01, PayPal
3245, 8822, 2023-07-25, 7, 254.13, 0.43, Credit Card
3246, 4481, 2024-07-25, 2, 309.32, 26.73, PayPal
3247, 2981, 2024-06-05, 9, 461.45, 38.31, Debit Card
3248, 6538, 2023-09-26, 7, 169.33, 43.62, Debit Card
3249, 8811, 2024-05-21, 8, 395.88, 45.3, Cash
3250, 7821, 2022-11-26, 9, 265.74, 7.58, Cash
3251, 2346, 2024-09-09, 10, 204.41, 14.06, Credit Card
3252, 5412, 2023-04-05, 4, 111.6, 19.92, PayPal
3253, 5778, 2023-06-28, 10, 481.6, 34.77, PayPal
3254, 6036, 2023-03-20, 10, 217.72, 20.84, Credit Card
3255, 4891, 2022-09-26, 3, 40.05, 14.98, Cash
3256, 2379, 2023-09-25, 7, 238.06, 4.38, Cash
3257, 6064, 2022-12-20, 4, 281.5, 25.53, PayPal
3258, 6217, 2024-01-27, 3, 318.01, 6.42, Credit Card
3259, 2271, 2023-04-09, 7, 469.84, 28.75, Credit Card
3260, 9169, 2023-01-20, 10, 338.54, 39.61, PayPal
3261, 557, 2024-03-20, 7, 427.1, 1.91, Debit Card
3262, 9194, 2024-07-30, 7, 469.56, 6.24, Cash
3263, 971, 2024-03-27, 8, 462.72, 48.8, Cash
3264, 7743, 2024-07-31, 4, 312.46, 8.69, PayPal
3265, 7680, 2024-07-10, 4, 272.48, 43.11, PayPal
3266, 2792, 2024-01-18, 8, 77.33, 11.59, PayPal
3267, 9318, 2023-02-16, 6, 402.18, 26.42, PayPal
3268, 69, 2023-10-14, 10, 157.37, 32.14, PayPal
3269, 2527, 2023-06-05, 5, 34.23, 22.44, Cash
3270, 9044, 2024-08-08, 7, 251.43, 17.98, PayPal
3271, 1832, 2024-07-08, 1, 54.03, 42.35, Credit Card
3272, 1365, 2024-03-15, 1, 252.27, 15.53, Cash
3273, 3066, 2023-06-28, 9, 98.75, 9.96, PayPal
3274, 7924, 2022-11-27, 3, 359.3, 26.26, Debit Card
3275, 2055, 2023-07-12, 1, 177.37, 23.61, Credit Card
3276, 9376, 2024-07-21, 4, 493.24, 42.85, Credit Card
3277, 714, 2023-10-10, 10, 391.97, 45.31, PayPal
3278, 1308, 2024-06-16, 6, 105.75, 25.6, Credit Card
3279, 3456, 2022-12-22, 10, 199.88, 19.26, Debit Card
3280, 7319, 2024-07-02, 10, 182.36, 39.37, PayPal
3281, 6245, 2024-09-07, 4, 353.23, 36.1, Debit Card
3282, 3526, 2024-02-09, 1, 153.57, 40.52, PayPal
3283, 7263, 2023-10-01, 9, 457.17, 34.45, Credit Card
3284, 6696, 2023-09-11, 8, 134.59, 9.35, Debit Card
3285, 6438, 2023-03-14, 4, 189.77, 17.27, Credit Card
3286, 1874, 2023-04-20, 10, 347.93, 29.64, Cash
3287, 3781, 2024-01-24, 5, 44.94, 42.67, PayPal
3288, 111, 2023-06-22, 6, 375.61, 12.9, Credit Card
3289, 2446, 2023-08-28, 4, 461.82, 45.87, PayPal
3290, 7740, 2024-04-28, 5, 40.34, 29.7, Cash
3291, 2207, 2022-11-04, 3, 471.36, 40.86, Debit Card
3292, 7783, 2023-11-12, 2, 244.98, 15.45, Debit Card
3293, 3323, 2024-04-24, 10, 238.02, 10.08, Debit Card
3294, 9732, 2023-06-16, 6, 497.68, 29.27, Debit Card
3295, 5800, 2022-11-18, 5, 484.47, 33.96, Debit Card
3296, 3646, 2023-07-25, 5, 203.56, 38.98, PayPal
3297, 8315, 2023-05-01, 2, 459.02, 44.52, Debit Card
3298, 2181, 2022-12-22, 1, 410.8, 8.56, Cash
3299, 5293, 2024-05-23, 8, 345.29, 22.82, Cash
3300, 8051, 2023-03-05, 7, 399.95, 1.48, Credit Card
3301, 882, 2024-07-19, 3, 156.69, 7.87, PayPal
3302, 6273, 2022-12-19, 5, 413.38, 44.94, Cash
3303, 3508, 2023-06-01, 5, 296.6, 46.33, Cash
3304, 2226, 2024-09-16, 1, 91.84, 12.46, Cash
3305, 3819, 2024-06-29, 3, 48.2, 9.3, Debit Card
3306, 5848, 2024-04-11, 6, 31.55, 20.66, Cash
3307, 7396, 2023-10-18, 10, 61.6, 42.07, PayPal
3308, 1293, 2023-04-08, 10, 28.96, 38.69, PayPal
3309, 7186, 2024-08-22, 5, 157.89, 33.17, PayPal
3310, 6201, 2023-03-20, 10, 76.82, 0.56, Credit Card
3311, 3512, 2024-05-28, 3, 425.09, 5.6, Credit Card
3312, 8429, 2023-05-23, 1, 161.86, 23.18, Cash
3313, 7623, 2024-06-17, 7, 272.21, 38.71, Credit Card
3314, 7319, 2023-12-11, 5, 233.1, 31.56, Cash
3315, 4389, 2023-06-14, 6, 183.44, 12.43, Cash
3316, 7496, 2023-03-29, 9, 306.2, 37.16, PayPal
3317, 1673, 2023-04-19, 8, 278.78, 4.87, Debit Card
3318, 9119, 2023-12-12, 9, 451.88, 44.56, Debit Card
3319, 1946, 2023-01-04, 6, 178.75, 28.29, Cash
3320, 4844, 2024-01-11, 7, 416.83, 38.48, Credit Card
3321, 9561, 2023-07-07, 4, 124.99, 44.02, Credit Card
3322, 2911, 2023-03-25, 4, 78.14, 40.87, PayPal
3323, 3225, 2023-06-15, 10, 339.8, 10.51, Debit Card
3324, 6778, 2022-11-28, 1, 103.16, 35.76, Cash
3325, 8540, 2024-07-26, 7, 323.23, 27.37, Debit Card
3326, 3078, 2023-10-02, 2, 42.12, 37.76, Credit Card
3327, 8069, 2023-08-25, 4, 397.41, 17.99, Credit Card
3328, 3030, 2023-08-14, 5, 477.38, 45.82, Debit Card
3329, 8978, 2024-05-17, 6, 135.63, 22.06, PayPal
3330, 502, 2023-02-12, 3, 202.27, 41.46, Debit Card
3331, 2544, 2023-05-23, 3, 470.02, 47.45, Debit Card
3332, 2262, 2023-08-23, 3, 71.7, 10.5, Cash
3333, 9431, 2023-11-22, 5, 64.9, 17.78, Credit Card
3334, 8817, 2023-12-12, 4, 440.17, 42.77, Credit Card
3335, 846, 2023-06-20, 5, 397.81, 35.25, Cash
3336, 6914, 2023-05-26, 9, 330.92, 1.72, PayPal
3337, 2495, 2023-01-17, 6, 70.83, 19.91, PayPal
3338, 4985, 2023-03-15, 2, 374.19, 22.83, PayPal
3339, 5292, 2023-01-08, 2, 487.19, 5.48, PayPal
3340, 896, 2023-05-17, 6, 295.89, 23.81, PayPal
3341, 6248, 2024-03-17, 6, 28.15, 27.67, Cash
3342, 7115, 2023-04-26, 2, 81.39, 38.3, Cash
3343, 7211, 2023-06-23, 1, 412.86, 35.14, Credit Card
3344, 2065, 2023-06-24, 6, 245.76, 34.95, Debit Card
3345, 5737, 2024-01-27, 6, 449.76, 23.88, Credit Card
3346, 9147, 2023-06-02, 5, 331.51, 0.81, Cash
3347, 8389, 2022-10-05, 6, 296.74, 30.33, Credit Card
3348, 2744, 2024-02-13, 5, 375.99, 16.9, PayPal
3349, 6308, 2023-09-03, 4, 239.54, 49.01, Credit Card
3350, 981, 2023-03-14, 6, 192.4, 20.29, PayPal
3351, 3045, 2023-03-08, 1, 453.55, 28.91, Credit Card
3352, 6936, 2023-04-04, 10, 471.93, 41.54, Cash
3353, 280, 2023-11-01, 9, 405.76, 40.96, Cash
3354, 1951, 2023-06-30, 3, 229.93, 49.18, Credit Card
3355, 421, 2024-04-19, 4, 304.16, 46.18, Cash
3356, 2222, 2024-02-04, 8, 155.37, 35.61, Debit Card
3357, 9060, 2023-10-24, 2, 431.37, 46.54, Credit Card
3358, 4152, 2023-05-12, 5, 111.6, 48.06, Debit Card
3359, 537, 2023-10-06, 1, 422.04, 7.55, Credit Card
3360, 6711, 2022-11-24, 6, 298.66, 49.68, Credit Card
3361, 9860, 2024-08-26, 3, 453.96, 34.56, Debit Card
3362, 6113, 2024-06-10, 2, 452.12, 24.35, Credit Card
3363, 3005, 2023-07-30, 9, 481.2, 33.89, Credit Card
3364, 1762, 2023-04-27, 3, 165.24, 24.83, Cash
3365, 5237, 2023-05-26, 4, 51.27, 23.8, PayPal
3366, 1136, 2022-10-17, 4, 230.91, 6.52, Credit Card
3367, 6244, 2023-10-01, 1, 355.47, 40.81, Credit Card
3368, 7433, 2023-03-22, 4, 392.06, 3.49, Credit Card
3369, 2966, 2022-11-13, 1, 290.44, 29.68, PayPal
3370, 6948, 2023-08-05, 10, 55.73, 18.77, Credit Card
3371, 4624, 2023-10-24, 9, 227.62, 6.97, Cash
3372, 2557, 2023-03-24, 4, 414.76, 23.78, Credit Card
3373, 2787, 2023-11-11, 6, 85.26, 24.59, Cash
3374, 2643, 2022-10-11, 7, 412.6, 45.76, Debit Card
3375, 2005, 2024-08-30, 5, 208.15, 18.57, Debit Card
3376, 2465, 2024-05-25, 7, 349.81, 1.82, PayPal
3377, 3652, 2023-04-09, 2, 130.71, 41.72, Cash
3378, 1736, 2023-02-21, 3, 471.06, 23.48, Cash
3379, 5719, 2022-11-18, 7, 274.49, 36.55, Credit Card
3380, 5739, 2022-10-18, 1, 200.05, 35.59, Credit Card
3381, 7104, 2023-05-07, 7, 397.3, 34.54, Cash
3382, 5455, 2023-12-04, 3, 342.94, 8.2, Debit Card
3383, 6395, 2023-09-23, 2, 336.51, 32.59, Debit Card
3384, 5220, 2024-03-13, 3, 111.09, 27.96, PayPal
3385, 9038, 2024-07-19, 6, 459.26, 0.63, Credit Card
3386, 9612, 2023-10-31, 2, 280.48, 46.18, Debit Card
3387, 3047, 2024-08-12, 1, 112.55, 15.7, Cash
3388, 4708, 2023-05-17, 7, 183.58, 32.42, Debit Card
3389, 4862, 2023-04-02, 3, 32.84, 30.67, Credit Card
3390, 1699, 2023-08-19, 5, 365.6, 7.67, PayPal
3391, 6248, 2024-09-20, 4, 195.63, 13.01, Credit Card
3392, 663, 2024-07-06, 1, 72.94, 24.13, Cash
3393, 4117, 2024-01-26, 9, 160.14, 39.21, Debit Card
3394, 754, 2023-06-04, 9, 105.53, 14.18, Cash
3395, 8261, 2024-02-18, 3, 361.93, 45.85, Credit Card
3396, 5978, 2024-05-10, 9, 314.95, 39.42, PayPal
3397, 2461, 2024-03-27, 10, 250.29, 36.81, Credit Card
3398, 8086, 2024-03-09, 9, 474.2, 6.2, Credit Card
3399, 7711, 2023-06-09, 3, 423.59, 9.06, Credit Card
3400, 3295, 2024-05-04, 9, 121.32, 32.81, Debit Card
3401, 910, 2023-05-27, 5, 28.86, 41.48, Credit Card
3402, 8209, 2024-01-05, 5, 186.11, 32.11, Cash
3403, 834, 2022-10-21, 6, 148.53, 22.77, Debit Card
3404, 3468, 2023-03-07, 10, 103.43, 31.77, Cash
3405, 8689, 2023-01-27, 3, 314.93, 30.25, Debit Card
3406, 4784, 2023-02-05, 3, 97.03, 4.76, PayPal
3407, 744, 2024-07-18, 5, 216.62, 18.94, Debit Card
3408, 3361, 2024-06-08, 10, 259.24, 22.51, Debit Card
3409, 870, 2022-11-08, 9, 440.0, 26.34, Debit Card
3410, 763, 2024-05-15, 10, 277.82, 13.98, Credit Card
3411, 3738, 2024-01-23, 7, 310.43, 44.34, PayPal
3412, 4486, 2024-08-10, 7, 61.53, 17.43, Debit Card
3413, 2758, 2024-08-30, 2, 86.83, 16.74, PayPal
3414, 972, 2023-10-22, 6, 89.24, 36.42, Credit Card
3415, 362, 2023-03-17, 5, 403.98, 7.77, Credit Card
3416, 3934, 2024-04-21, 6, 37.8, 34.76, Cash
3417, 4661, 2023-11-23, 9, 185.15, 3.21, Cash
3418, 4485, 2023-03-04, 9, 107.99, 11.67, Credit Card
3419, 5038, 2024-04-27, 10, 71.87, 38.61, Cash
3420, 6579, 2023-07-10, 3, 26.19, 8.29, Cash
3421, 2293, 2023-06-13, 8, 45.45, 37.65, PayPal
3422, 9039, 2023-06-18, 8, 225.8, 19.65, Debit Card
3423, 160, 2024-07-06, 4, 390.58, 35.82, Cash
3424, 7109, 2023-07-03, 3, 29.32, 6.93, Debit Card
3425, 3368, 2023-07-05, 4, 208.76, 34.54, Credit Card
3426, 8669, 2023-10-24, 9, 23.23, 23.89, Debit Card
3427, 6463, 2023-03-04, 7, 250.66, 37.92, Credit Card
3428, 3310, 2024-07-06, 1, 411.03, 23.69, Cash
3429, 7662, 2023-10-12, 2, 488.09, 48.61, Debit Card
3430, 4278, 2023-12-18, 10, 29.36, 47.07, Credit Card
3431, 1186, 2022-09-26, 2, 415.23, 16.25, Cash
3432, 6441, 2024-03-01, 9, 234.46, 48.51, Cash
3433, 1514, 2024-04-28, 1, 211.92, 17.85, Debit Card
3434, 3004, 2024-08-14, 7, 374.22, 21.65, PayPal
3435, 1431, 2023-08-25, 2, 419.62, 17.5, Debit Card
3436, 6184, 2023-12-06, 4, 255.64, 20.19, PayPal
3437, 153, 2024-01-06, 6, 460.96, 30.67, Credit Card
3438, 760, 2023-12-31, 5, 157.43, 17.76, Debit Card
3439, 1951, 2023-10-17, 6, 464.23, 9.4, Credit Card
3440, 1953, 2024-06-05, 8, 79.54, 33.27, PayPal
3441, 795, 2022-10-19, 8, 62.34, 26.54, PayPal
3442, 1030, 2023-04-18, 2, 197.72, 48.82, Credit Card
3443, 596, 2024-03-05, 2, 84.0, 32.98, PayPal
3444, 4837, 2023-03-13, 6, 78.14, 17.84, Cash
3445, 2255, 2022-10-05, 7, 468.97, 28.23, Credit Card
3446, 6198, 2023-11-02, 7, 410.76, 26.86, Debit Card
3447, 4969, 2024-06-11, 6, 162.56, 28.19, Credit Card
3448, 2308, 2024-03-19, 5, 274.98, 48.22, Credit Card
3449, 3459, 2023-11-12, 8, 207.48, 10.46, Credit Card
3450, 1940, 2024-08-02, 6, 466.86, 11.76, Credit Card
3451, 6954, 2023-03-03, 2, 231.4, 3.71, Cash
3452, 8548, 2023-09-19, 2, 35.32, 14.44, Debit Card
3453, 1622, 2022-12-13, 8, 101.1, 45.1, Debit Card
3454, 7025, 2024-04-30, 6, 83.83, 33.53, Debit Card
3455, 154, 2023-10-09, 5, 257.39, 0.83, Cash
3456, 2670, 2024-03-17, 3, 447.31, 22.46, Debit Card
3457, 4736, 2023-05-16, 2, 255.89, 10.09, Cash
3458, 4272, 2023-07-08, 4, 376.32, 36.52, Debit Card
3459, 9769, 2024-03-27, 4, 32.83, 22.37, Debit Card
3460, 3251, 2023-04-06, 1, 286.08, 24.03, Debit Card
3461, 1655, 2023-12-16, 2, 154.3, 1.45, PayPal
3462, 5413, 2022-11-08, 8, 34.47, 46.79, Credit Card
3463, 8383, 2023-09-20, 4, 120.41, 14.55, Credit Card
3464, 847, 2024-02-05, 5, 240.59, 8.32, PayPal
3465, 5504, 2024-04-30, 1, 390.9, 19.27, Cash
3466, 9493, 2024-03-11, 8, 219.49, 22.89, Credit Card
3467, 4034, 2023-07-23, 1, 231.4, 48.55, Debit Card
3468, 3250, 2023-12-11, 3, 272.54, 14.81, PayPal
3469, 6886, 2022-12-21, 3, 253.51, 47.66, Credit Card
3470, 5166, 2024-06-10, 7, 385.62, 35.7, Debit Card
3471, 1648, 2023-02-02, 2, 426.17, 7.2, Cash
3472, 4851, 2024-06-16, 5, 335.33, 49.83, Cash
3473, 936, 2024-02-21, 9, 109.39, 34.28, PayPal
3474, 1600, 2024-04-14, 7, 274.7, 48.89, Debit Card
3475, 6249, 2024-02-20, 4, 309.46, 6.31, Debit Card
3476, 6963, 2024-03-28, 3, 439.95, 1.84, Debit Card
3477, 8803, 2023-02-26, 1, 50.1, 6.19, Debit Card
3478, 5367, 2023-06-27, 9, 213.4, 29.32, PayPal
3479, 4625, 2024-03-21, 3, 261.22, 12.87, Credit Card
3480, 5192, 2023-07-08, 3, 467.14, 41.98, PayPal
3481, 7816, 2022-10-11, 3, 240.19, 43.3, PayPal
3482, 9889, 2023-07-22, 4, 56.6, 29.13, PayPal
3483, 6029, 2022-11-17, 10, 330.71, 31.14, PayPal
3484, 4929, 2024-01-17, 6, 232.1, 46.14, Debit Card
3485, 5198, 2023-08-25, 9, 169.2, 27.21, Debit Card
3486, 2932, 2023-09-29, 6, 342.14, 46.59, Credit Card
3487, 4288, 2023-02-19, 5, 77.78, 48.82, Cash
3488, 5548, 2023-06-15, 10, 79.18, 40.76, Cash
3489, 9715, 2024-08-26, 1, 402.2, 49.12, Credit Card
